IDfg,Season,Age,G,PA,TBF
10047,2017-01-01,26,155,649,
13265,2016-01-01,25,55,192,
6368,2017-01-01,31,147,635,
1551,2016-01-01,39,67,205,
4747,2017-01-01,36,147,527,
13145,2018-01-01,25,148,583,
5497,2015-01-01,26,120,370,
14225,2015-01-01,24,79,311,
5015,2015-01-01,30,87,228,
10264,2018-01-01,30,112,456,
15937,2018-01-01,27,130,452,
5000,2014-01-01,29,84,287,
3892,2016-01-01,29,115,439,
4969,2015-01-01,29,132,493,
11846,2018-01-01,30,84,353,
4191,2016-01-01,33,132,567,
950,2015-01-01,37,135,544,
7802,2017-01-01,28,90,306,
9893,2014-01-01,27,104,376,
3312,2014-01-01,30,143,573,
3353,2014-01-01,29,140,493,
5352,2017-01-01,29,128,512,
5751,2016-01-01,25,123,430,
1736,2017-01-01,34,145,561,
5667,2015-01-01,26,110,426,
10231,2015-01-01,25,120,454,
3797,2016-01-01,33,115,438,
12325,2016-01-01,26,115,408,
10030,2014-01-01,22,91,332,
10231,2018-01-01,28,125,464,
10459,2017-01-01,28,97,348,
6740,2015-01-01,27,129,502,
3878,2014-01-01,32,49,154,
10324,2015-01-01,24,123,494,
6887,2016-01-01,29,76,253,
17992,2018-01-01,24,80,307,
7571,2015-01-01,26,106,362,
5519,2014-01-01,24,119,419,
4952,2014-01-01,33,84,263,
12158,2018-01-01,28,100,238,
6310,2015-01-01,28,148,662,
2218,2015-01-01,34,82,201,
9952,2015-01-01,24,44,135,
13051,2015-01-01,31,101,360,
13744,2016-01-01,22,63,237,
13367,2015-01-01,24,63,256,
12775,2016-01-01,26,152,601,
4962,2017-01-01,31,135,540,
12179,2018-01-01,25,131,465,
13152,2018-01-01,24,77,333,
10047,2018-01-01,27,83,343,
10243,2017-01-01,25,122,442,
9112,2014-01-01,26,144,549,
2918,2016-01-01,34,129,543,
9308,2015-01-01,27,73,243,
5930,2015-01-01,31,156,686,
3256,2016-01-01,29,113,457,
2103,2014-01-01,35,92,364,
14225,2016-01-01,25,104,368,
5913,2017-01-01,26,87,326,
11476,2018-01-01,26,148,597,
9253,2017-01-01,27,143,463,
13329,2015-01-01,24,107,390,
12533,2015-01-01,24,155,601,
4298,2016-01-01,30,124,464,
2430,2016-01-01,30,104,306,
5209,2018-01-01,34,141,568,
785,2018-01-01,32,115,472,
5209,2016-01-01,32,128,506,
4866,2015-01-01,30,90,225,
3395,2014-01-01,30,68,201,
7250,2014-01-01,28,106,293,
3364,2016-01-01,32,86,284,
5223,2017-01-01,30,114,450,
13768,2018-01-01,27,117,387,
791,2014-01-01,33,121,499,
6885,2015-01-01,29,156,641,
7802,2018-01-01,29,153,528,
8267,2015-01-01,32,92,317,
13414,2016-01-01,24,48,115,
4229,2017-01-01,33,91,334,
9892,2016-01-01,29,147,589,
2151,2018-01-01,35,137,579,
1849,2014-01-01,31,121,286,
8252,2015-01-01,32,52,223,
17678,2016-01-01,22,49,217,
11265,2015-01-01,23,86,321,
7859,2014-01-01,27,154,648,
1736,2016-01-01,33,60,279,
2616,2015-01-01,29,53,214,
6153,2017-01-01,28,129,499,
5524,2014-01-01,24,34,78,
5254,2018-01-01,28,129,465,
18015,2018-01-01,24,115,490,
11445,2015-01-01,26,124,485,
13075,2016-01-01,34,118,467,
12775,2015-01-01,25,144,497,
5497,2014-01-01,25,103,310,
10807,2016-01-01,26,93,319,
8202,2015-01-01,27,114,449,
11936,2014-01-01,23,73,287,
6887,2014-01-01,27,52,126,
3142,2014-01-01,30,93,338,
9776,2018-01-01,31,147,601,
5223,2015-01-01,28,141,555,
10099,2014-01-01,26,143,542,
10556,2015-01-01,25,127,452,
7476,2014-01-01,27,124,457,
9807,2015-01-01,27,128,428,
5384,2017-01-01,28,94,272,
17642,2018-01-01,26,102,332,
6310,2016-01-01,29,162,682,
9571,2014-01-01,30,94,258,
2616,2014-01-01,28,147,543,
12510,2015-01-01,26,38,113,
11342,2017-01-01,27,133,311,
13590,2018-01-01,24,89,334,
9112,2015-01-01,27,121,440,
12005,2018-01-01,28,55,179,
8252,2016-01-01,33,106,442,
3376,2015-01-01,31,103,389,
3057,2016-01-01,34,150,645,
3298,2018-01-01,29,113,322,
4220,2014-01-01,29,61,240,
13130,2017-01-01,27,109,379,
11003,2017-01-01,30,84,325,
639,2018-01-01,39,119,481,
13593,2016-01-01,22,72,256,
8370,2017-01-01,33,105,463,
15986,2018-01-01,22,85,323,
10200,2017-01-01,26,121,423,
6978,2014-01-01,27,106,320,
5524,2015-01-01,25,36,81,
13075,2015-01-01,33,93,392,
11200,2017-01-01,29,155,654,
12533,2017-01-01,26,85,386,
1679,2016-01-01,37,138,565,
12155,2016-01-01,24,92,354,
4747,2014-01-01,33,155,654,
11379,2017-01-01,24,120,440,
13338,2017-01-01,25,90,295,
5667,2016-01-01,27,120,468,
9241,2017-01-01,28,77,339,
12434,2017-01-01,28,154,632,
7215,2014-01-01,28,112,197,
5497,2016-01-01,27,141,518,
3708,2016-01-01,35,134,495,
4229,2016-01-01,32,146,543,
14320,2017-01-01,25,124,365,
8418,2018-01-01,28,114,366,
5587,2014-01-01,30,55,190,
11339,2018-01-01,27,103,235,
5827,2014-01-01,22,78,274,
4616,2018-01-01,35,90,352,
12775,2014-01-01,24,123,411,
2578,2014-01-01,27,119,294,
3648,2016-01-01,32,65,207,
7739,2016-01-01,27,75,276,
10199,2015-01-01,24,114,454,
3448,2018-01-01,35,69,218,
8259,2017-01-01,33,81,309,
14131,2015-01-01,22,46,178,
5452,2018-01-01,27,61,221,
6400,2014-01-01,26,61,130,
2495,2016-01-01,29,109,376,
9744,2016-01-01,28,90,321,
15711,2018-01-01,23,61,142,
5038,2018-01-01,32,52,219,
12927,2017-01-01,24,69,215,
4467,2016-01-01,32,128,464,
14109,2017-01-01,23,132,323,
16478,2017-01-01,24,129,486,
3410,2014-01-01,30,135,580,
7571,2016-01-01,27,126,418,
731,2014-01-01,38,142,586,
10951,2016-01-01,26,99,257,
13005,2015-01-01,25,54,193,
6876,2015-01-01,29,142,545,
6848,2015-01-01,28,72,204,
5227,2017-01-01,32,141,433,
1875,2014-01-01,33,89,381,
10472,2014-01-01,22,42,134,
13613,2017-01-01,23,73,255,
7324,2017-01-01,34,77,225,
10473,2016-01-01,23,128,510,
1002,2015-01-01,37,137,516,
4418,2015-01-01,31,69,263,
12861,2015-01-01,25,80,355,
7087,2017-01-01,31,89,266,
9810,2018-01-01,31,151,632,
11400,2017-01-01,24,108,336,
5519,2015-01-01,25,116,407,
211,2015-01-01,32,135,390,
1101,2014-01-01,40,143,385,
4727,2015-01-01,31,111,501,
3878,2015-01-01,33,58,172,
9848,2014-01-01,27,154,656,
2430,2014-01-01,28,94,262,
4403,2018-01-01,38,67,219,
1551,2014-01-01,37,50,171,
15082,2018-01-01,26,143,463,
13807,2015-01-01,24,73,258,
6887,2015-01-01,28,79,256,
16442,2018-01-01,24,44,170,
9893,2017-01-01,30,37,129,
10953,2015-01-01,26,44,118,
14566,2018-01-01,22,87,285,
3787,2015-01-01,32,38,174,
3411,2016-01-01,32,56,133,
8553,2017-01-01,30,115,425,
12546,2016-01-01,26,116,445,
14477,2018-01-01,25,91,309,
1908,2016-01-01,34,156,633,
3410,2018-01-01,34,125,447,
3255,2016-01-01,33,98,283,
1177,2016-01-01,36,152,650,
12225,2018-01-01,27,107,430,
8259,2018-01-01,34,105,388,
13066,2018-01-01,25,134,523,
2136,2014-01-01,26,88,348,
9847,2016-01-01,29,153,675,
10047,2015-01-01,24,60,253,
17919,2018-01-01,23,142,462,
10542,2017-01-01,27,135,464,
5631,2015-01-01,30,154,648,
1327,2016-01-01,37,143,606,
3708,2015-01-01,34,112,370,
2530,2015-01-01,28,103,402,
12546,2017-01-01,27,100,373,
3648,2017-01-01,33,74,237,
12160,2017-01-01,25,134,550,
11609,2018-01-01,26,138,544,
4940,2017-01-01,27,126,481,
17232,2018-01-01,23,149,650,
13277,2018-01-01,27,79,230,
5751,2017-01-01,26,136,458,
5942,2017-01-01,29,63,192,
12282,2014-01-01,20,114,417,
1433,2014-01-01,26,88,361,
10951,2017-01-01,27,133,290,
11442,2018-01-01,25,89,374,
5015,2016-01-01,31,149,539,
13757,2014-01-01,23,47,151,
16221,2017-01-01,24,101,332,
6265,2014-01-01,32,130,380,
9253,2018-01-01,28,51,89,
9219,2016-01-01,29,157,601,
12532,2016-01-01,25,121,361,
11265,2018-01-01,26,131,501,
7619,2014-01-01,30,130,433,
14712,2018-01-01,23,141,519,
13836,2016-01-01,25,91,366,
11385,2014-01-01,26,53,174,
10231,2017-01-01,27,130,489,
12325,2015-01-01,25,152,597,
13768,2016-01-01,25,131,383,
13510,2014-01-01,21,68,266,
11489,2018-01-01,27,134,385,
9893,2016-01-01,29,107,417,
12147,2015-01-01,25,134,459,
5524,2016-01-01,26,36,97,
11339,2016-01-01,25,118,311,
2900,2016-01-01,27,61,184,
11624,2015-01-01,26,21,54,
17016,2014-01-01,26,10,40,
13590,2017-01-01,23,47,137,
5408,2014-01-01,25,24,92,
15608,2018-01-01,26,30,97,
8027,2017-01-01,33,116,301,
13744,2018-01-01,24,77,271,
3882,2016-01-01,32,76,227,
393,2016-01-01,37,154,610,
2502,2017-01-01,31,127,491,
4229,2018-01-01,34,40,160,
1873,2015-01-01,35,73,277,
18314,2016-01-01,22,38,145,
13145,2017-01-01,24,159,620,
8610,2016-01-01,33,154,618,
9741,2015-01-01,27,116,354,
4747,2018-01-01,37,123,403,
2140,2014-01-01,28,83,255,
18882,2018-01-01,23,43,148,
746,2015-01-01,38,113,436,
3086,2017-01-01,31,149,576,
12552,2015-01-01,23,97,398,
2505,2015-01-01,27,73,229,
3086,2018-01-01,32,124,459,
3142,2018-01-01,34,113,426,
3371,2015-01-01,31,114,365,
10306,2014-01-01,23,103,410,
17232,2017-01-01,22,54,231,
14894,2018-01-01,26,97,295,
15223,2017-01-01,25,121,454,
2233,2016-01-01,34,34,69,
12179,2016-01-01,23,152,630,
10030,2016-01-01,24,119,466,
17350,2018-01-01,21,121,490,
13075,2017-01-01,35,110,374,
16376,2016-01-01,23,109,348,
5247,2016-01-01,26,94,384,
5486,2015-01-01,26,82,258,
5760,2018-01-01,27,93,385,
12147,2017-01-01,27,53,178,
4556,2014-01-01,30,155,651,
11281,2016-01-01,27,81,332,
13176,2015-01-01,23,84,309,
9682,2014-01-01,31,56,181,
5247,2015-01-01,25,149,602,
9345,2016-01-01,28,94,324,
9272,2014-01-01,28,127,525,
9884,2014-01-01,27,41,66,
4365,2015-01-01,28,96,253,
12284,2017-01-01,29,87,294,
10816,2015-01-01,26,128,458,
3882,2014-01-01,30,111,366,
12552,2014-01-01,22,85,277,
18721,2017-01-01,26,123,426,
4082,2015-01-01,31,156,638,
5097,2014-01-01,23,94,274,
11470,2018-01-01,26,74,216,
9628,2014-01-01,29,57,192,
4251,2016-01-01,33,70,165,
12371,2017-01-01,28,73,151,
13157,2017-01-01,24,43,166,
11205,2017-01-01,28,23,107,
1744,2018-01-01,35,38,157,
5254,2016-01-01,26,99,389,
5450,2017-01-01,34,80,214,
4314,2014-01-01,30,62,272,
14735,2017-01-01,23,37,98,
5827,2017-01-01,25,110,362,
13132,2014-01-01,24,35,95,
5107,2016-01-01,25,88,284,
9393,2016-01-01,27,118,327,
7331,2017-01-01,34,111,373,
3882,2015-01-01,31,140,356,
4220,2015-01-01,30,95,390,
3142,2015-01-01,31,78,273,
12495,2017-01-01,28,73,231,
7331,2016-01-01,33,137,438,
13152,2016-01-01,22,69,270,
10264,2014-01-01,26,61,235,
7226,2018-01-01,27,126,496,
5827,2018-01-01,26,126,429,
9205,2014-01-01,26,99,365,
10346,2015-01-01,24,67,172,
8267,2018-01-01,35,110,360,
4191,2017-01-01,34,89,381,
1857,2018-01-01,35,127,543,
10339,2016-01-01,26,136,542,
14593,2018-01-01,25,74,210,
6104,2016-01-01,34,125,429,
8418,2017-01-01,27,70,186,
7304,2015-01-01,25,142,553,
13005,2016-01-01,26,52,120,
3371,2014-01-01,30,142,528,
5913,2018-01-01,27,82,275,
8709,2018-01-01,29,97,428,
11762,2016-01-01,23,31,67,
18721,2018-01-01,27,125,337,
8203,2016-01-01,28,79,345,
7872,2015-01-01,28,34,68,
8623,2014-01-01,26,111,340,
10346,2018-01-01,27,87,223,
1943,2014-01-01,30,32,69,
7158,2014-01-01,29,100,316,
7476,2018-01-01,31,80,234,
25,2014-01-01,39,80,247,
9399,2017-01-01,29,41,61,
14221,2014-01-01,22,24,97,
9284,2016-01-01,28,56,166,
5887,2015-01-01,31,70,216,
16357,2018-01-01,24,18,63,
13110,2018-01-01,32,38,157,
14221,2018-01-01,26,61,257,
7324,2015-01-01,32,36,113,
14885,2017-01-01,24,110,195,
11773,2015-01-01,27,86,169,
10767,2017-01-01,27,85,122,
13777,2015-01-01,30,58,198,
8392,2018-01-01,31,138,423,
5827,2016-01-01,24,103,335,
12649,2016-01-01,26,84,285,
16535,2018-01-01,23,31,95,
9054,2015-01-01,28,132,328,
5887,2016-01-01,32,132,432,
7158,2017-01-01,32,47,125,
15464,2017-01-01,25,122,479,
5254,2017-01-01,27,119,456,
9205,2016-01-01,28,107,398,
12859,2017-01-01,27,106,391,
2616,2016-01-01,30,121,508,
12409,2016-01-01,26,99,269,
10472,2017-01-01,25,140,342,
12160,2018-01-01,26,101,293,
1679,2017-01-01,38,127,353,
4153,2016-01-01,30,31,70,
8628,2015-01-01,29,86,251,
1281,2014-01-01,34,123,508,
10700,2018-01-01,29,76,180,
731,2015-01-01,39,139,567,
12926,2018-01-01,25,110,310,
15197,2017-01-01,25,89,343,
7802,2015-01-01,26,60,157,
3123,2017-01-01,33,90,256,
4243,2016-01-01,31,39,114,
1736,2015-01-01,32,116,519,
5384,2016-01-01,27,79,160,
8553,2014-01-01,27,150,574,
5751,2018-01-01,27,132,334,
9571,2018-01-01,34,68,169,
1417,2014-01-01,34,75,214,
4952,2015-01-01,34,54,201,
12294,2018-01-01,27,116,329,
6652,2016-01-01,29,84,262,
10200,2015-01-01,24,81,274,
15038,2018-01-01,23,33,65,
7888,2014-01-01,27,102,312,
3978,2014-01-01,29,119,299,
9776,2014-01-01,27,129,555,
10711,2014-01-01,22,70,300,
211,2014-01-01,31,146,448,
3448,2016-01-01,33,41,132,
9063,2014-01-01,25,148,466,
10459,2016-01-01,27,155,547,
11379,2018-01-01,25,106,393,
9774,2016-01-01,25,57,184,
11846,2015-01-01,27,95,310,
1943,2015-01-01,31,32,77,
1943,2018-01-01,34,34,71,
3411,2014-01-01,30,61,192,
3137,2018-01-01,33,35,78,
13265,2015-01-01,24,112,386,
5942,2016-01-01,28,9,29,
15464,2016-01-01,24,11,36,
5995,2014-01-01,32,13,51,
13499,2016-01-01,25,21,49,
697,2015-01-01,29,24,73,
8434,2015-01-01,28,64,107,
49,2015-01-01,28,18,71,
18363,2018-01-01,21,21,66,
10762,2015-01-01,26,65,234,
11145,2014-01-01,25,21,49,
4298,2014-01-01,28,26,112,
7619,2017-01-01,33,148,593,
17901,2016-01-01,21,34,118,
12101,2016-01-01,25,47,177,
17350,2017-01-01,20,58,240,
10542,2015-01-01,25,90,289,
4892,2016-01-01,27,27,113,
4316,2018-01-01,33,91,351,
13621,2017-01-01,23,38,142,
6908,2015-01-01,30,126,352,
8610,2018-01-01,35,130,471,
5887,2014-01-01,30,99,344,
11850,2018-01-01,26,69,268,
12547,2017-01-01,27,60,190,
5384,2018-01-01,29,30,64,
14109,2016-01-01,22,47,117,
12225,2016-01-01,25,82,282,
15103,2017-01-01,24,52,135,
19238,2018-01-01,24,65,263,
3256,2015-01-01,28,110,378,
9744,2018-01-01,30,141,501,
5930,2016-01-01,32,158,684,
10348,2018-01-01,25,85,235,
14553,2016-01-01,21,145,568,
5930,2017-01-01,33,160,670,
9952,2016-01-01,25,80,262,
1433,2017-01-01,29,64,224,
791,2017-01-01,36,144,604,
7949,2016-01-01,26,64,215,
7476,2016-01-01,29,57,209,
2233,2017-01-01,35,26,50,
13546,2018-01-01,25,50,143,
12284,2018-01-01,30,52,187,
9323,2016-01-01,26,38,53,
12294,2017-01-01,26,129,486,
8433,2014-01-01,27,143,427,
8760,2015-01-01,28,34,90,
13367,2017-01-01,26,107,401,
11997,2014-01-01,24,121,434,
13277,2016-01-01,25,85,282,
11147,2014-01-01,26,102,259,
5097,2015-01-01,24,140,535,
13608,2017-01-01,24,81,282,
13608,2016-01-01,23,72,215,
2578,2016-01-01,29,123,383,
15172,2017-01-01,24,146,606,
7185,2017-01-01,30,119,439,
2900,2014-01-01,25,29,95,
9785,2018-01-01,30,155,630,
4579,2015-01-01,25,151,578,
5254,2014-01-01,24,103,422,
6740,2016-01-01,28,99,367,
10815,2016-01-01,23,90,307,
2234,2014-01-01,32,106,297,
9627,2015-01-01,27,95,389,
4146,2017-01-01,29,128,348,
5384,2015-01-01,26,143,465,
1580,2014-01-01,36,38,76,
9219,2014-01-01,27,114,364,
4403,2014-01-01,34,47,115,
4940,2016-01-01,26,142,592,
14818,2018-01-01,26,129,467,
12859,2016-01-01,26,105,373,
14361,2017-01-01,26,38,53,
2036,2018-01-01,30,27,57,
12510,2016-01-01,27,84,256,
12147,2016-01-01,26,90,308,
10336,2015-01-01,24,17,30,
11738,2017-01-01,26,12,32,
14523,2016-01-01,22,16,34,
11192,2016-01-01,27,15,45,
13288,2018-01-01,27,22,74,
8385,2017-01-01,30,15,49,
49,2014-01-01,27,26,66,
2832,2014-01-01,26,19,71,
9393,2017-01-01,28,131,367,
1737,2015-01-01,34,49,182,
12495,2016-01-01,27,33,113,
10349,2016-01-01,24,107,347,
12858,2017-01-01,26,74,278,
3707,2016-01-01,33,26,86,
7619,2016-01-01,32,118,441,
9744,2015-01-01,27,129,446,
13338,2018-01-01,26,97,322,
2495,2015-01-01,28,150,491,
11615,2016-01-01,23,134,499,
9393,2018-01-01,29,121,337,
15672,2018-01-01,23,59,191,
1873,2016-01-01,36,110,426,
12944,2015-01-01,22,18,34,
9399,2016-01-01,28,114,224,
8392,2016-01-01,29,99,289,
12101,2014-01-01,23,53,234,
10348,2015-01-01,22,52,187,
7620,2014-01-01,32,81,250,
9048,2017-01-01,30,131,325,
12371,2016-01-01,27,74,169,
10762,2016-01-01,27,148,548,
5677,2015-01-01,34,63,217,
3174,2016-01-01,33,48,210,
14553,2018-01-01,23,128,536,
1825,2014-01-01,34,83,273,
16909,2018-01-01,25,144,465,
9009,2016-01-01,28,101,205,
9284,2018-01-01,30,36,87,
10030,2017-01-01,25,97,386,
12546,2015-01-01,25,113,404,
3390,2014-01-01,30,78,168,
13633,2015-01-01,24,98,323,
5227,2016-01-01,31,90,373,
11982,2016-01-01,26,145,530,
6364,2017-01-01,32,130,500,
7304,2016-01-01,26,139,546,
3812,2014-01-01,29,37,100,
11737,2015-01-01,23,154,595,
5524,2017-01-01,27,17,36,
13777,2016-01-01,31,134,563,
14128,2015-01-01,21,36,123,
1738,2016-01-01,34,82,313,
8347,2016-01-01,32,143,637,
6400,2016-01-01,28,125,392,
11255,2017-01-01,27,119,237,
4298,2018-01-01,32,76,271,
4793,2014-01-01,30,62,119,
10200,2016-01-01,25,115,420,
14567,2017-01-01,22,30,99,
7740,2016-01-01,27,39,71,
5486,2016-01-01,27,67,194,
3648,2018-01-01,34,33,91,
17719,2018-01-01,24,41,152,
10346,2014-01-01,23,32,85,
13807,2018-01-01,27,79,277,
16512,2018-01-01,23,111,396,
2530,2014-01-01,27,84,288,
14335,2015-01-01,21,31,103,
11146,2015-01-01,26,81,299,
6387,2014-01-01,31,106,487,
12533,2014-01-01,23,64,255,
13942,2018-01-01,28,21,32,
6364,2014-01-01,29,86,284,
3201,2016-01-01,32,33,42,
10071,2017-01-01,26,122,436,
10459,2014-01-01,25,146,574,
13866,2017-01-01,26,76,253,
5223,2018-01-01,31,129,384,
15491,2017-01-01,22,23,87,
16623,2018-01-01,25,91,291,
12907,2014-01-01,22,89,312,
9048,2014-01-01,27,45,73,
13005,2017-01-01,27,104,222,
10642,2015-01-01,24,86,283,
5273,2017-01-01,28,85,301,
4881,2018-01-01,32,118,408,
1609,2014-01-01,32,135,575,
13510,2015-01-01,22,97,355,
6310,2017-01-01,30,162,629,
1159,2015-01-01,29,109,203,
5486,2014-01-01,25,59,220,
11339,2014-01-01,23,65,237,
3448,2017-01-01,34,60,203,
4243,2014-01-01,29,66,230,
11530,2016-01-01,23,30,61,
4538,2016-01-01,33,35,69,
9460,2018-01-01,29,26,43,
10130,2014-01-01,26,40,74,
10197,2014-01-01,23,32,63,
5273,2018-01-01,29,89,288,
10954,2017-01-01,29,37,77,
12976,2015-01-01,22,56,152,
2036,2014-01-01,26,27,74,
14843,2018-01-01,26,55,34,
9741,2014-01-01,26,31,66,
15674,2018-01-01,23,14,33,
17766,2018-01-01,24,17,47,
4885,2014-01-01,33,15,52,
7571,2018-01-01,29,29,95,
12225,2015-01-01,24,19,40,
14330,2017-01-01,23,83,343,
7620,2015-01-01,33,57,141,
11385,2015-01-01,27,55,110,
16925,2018-01-01,25,19,65,
906,2014-01-01,36,44,81,
10950,2015-01-01,26,27,72,
3711,2018-01-01,31,96,278,
12164,2016-01-01,23,116,495,
9629,2015-01-01,27,24,57,
13414,2017-01-01,25,31,102,
10166,2016-01-01,25,60,191,
5305,2017-01-01,31,71,264,
14221,2016-01-01,24,86,264,
4146,2016-01-01,28,26,57,
12101,2017-01-01,26,78,264,
8347,2017-01-01,33,129,542,
319,2014-01-01,34,131,511,
12174,2017-01-01,24,113,422,
11624,2016-01-01,27,63,151,
10542,2018-01-01,28,149,551,
15191,2017-01-01,25,87,309,
14374,2017-01-01,23,18,23,
15519,2018-01-01,22,32,75,
13624,2018-01-01,24,26,115,
12409,2014-01-01,24,28,109,
16153,2017-01-01,24,34,127,
8002,2014-01-01,25,106,410,
3441,2015-01-01,31,61,195,
12979,2015-01-01,22,28,80,
12723,2015-01-01,25,60,207,
1875,2015-01-01,34,50,182,
13862,2017-01-01,26,50,197,
1887,2018-01-01,37,122,399,
7462,2016-01-01,30,84,344,
14388,2018-01-01,23,123,428,
13176,2016-01-01,24,19,74,
3174,2014-01-01,31,123,529,
10542,2014-01-01,24,49,183,
5275,2017-01-01,31,81,304,
4467,2015-01-01,31,145,526,
1201,2015-01-01,33,69,193,
13546,2016-01-01,23,15,69,
11737,2014-01-01,22,148,579,
9368,2018-01-01,32,125,512,
12434,2014-01-01,25,53,122,
4400,2015-01-01,34,103,231,
13369,2017-01-01,25,60,115,
13151,2018-01-01,25,46,128,
15937,2017-01-01,26,79,301,
6938,2014-01-01,27,85,211,
9048,2016-01-01,29,110,310,
4146,2018-01-01,30,142,451,
15518,2018-01-01,22,154,592,
12508,2016-01-01,26,70,231,
4191,2014-01-01,31,137,529,
15048,2018-01-01,26,84,233,
11489,2016-01-01,25,76,237,
1191,2014-01-01,29,153,611,
4251,2015-01-01,32,131,428,
5408,2015-01-01,26,76,192,
971,2015-01-01,36,144,563,
6352,2014-01-01,29,77,226,
7324,2014-01-01,31,42,128,
12325,2018-01-01,28,96,246,
4892,2014-01-01,25,140,500,
1965,2016-01-01,29,65,225,
14444,2018-01-01,31,16,30,
1159,2016-01-01,30,109,194,
13047,2014-01-01,33,82,274,
9492,2016-01-01,31,35,38,
1556,2014-01-01,36,36,128,
13119,2015-01-01,25,21,44,
6547,2015-01-01,28,116,430,
9015,2015-01-01,28,100,237,
4003,2014-01-01,28,71,242,
7927,2015-01-01,29,120,401,
11265,2014-01-01,22,137,481,
12972,2016-01-01,23,23,44,
11145,2016-01-01,27,54,161,
6867,2016-01-01,27,125,458,
14843,2015-01-01,23,33,41,
11486,2017-01-01,25,28,61,
13807,2016-01-01,25,48,151,
14735,2018-01-01,24,51,147,
11836,2017-01-01,24,28,54,
9774,2018-01-01,27,80,269,
11762,2015-01-01,22,24,50,
1943,2017-01-01,33,33,70,
11682,2016-01-01,24,33,65,
10954,2014-01-01,26,23,53,
8753,2018-01-01,31,31,65,
3137,2015-01-01,30,34,77,
2233,2014-01-01,32,32,82,
10954,2018-01-01,30,32,74,
2554,2016-01-01,28,6,8,
8298,2017-01-01,27,5,10,
15149,2016-01-01,24,5,15,
15694,2017-01-01,22,10,22,
7620,2016-01-01,34,9,26,
7996,2016-01-01,27,12,18,
15679,2018-01-01,23,23,73,
7595,2014-01-01,28,18,23,
13066,2017-01-01,24,27,95,
9856,2016-01-01,29,37,47,
10655,2017-01-01,27,14,36,
13047,2016-01-01,35,14,26,
13602,2018-01-01,26,32,58,
12180,2017-01-01,24,29,114,
2539,2014-01-01,26,14,26,
11608,2014-01-01,23,11,36,
2498,2014-01-01,27,17,45,
7619,2018-01-01,34,86,235,
16578,2018-01-01,26,39,120,
10348,2016-01-01,23,77,281,
3174,2017-01-01,34,149,636,
15654,2018-01-01,23,38,132,
9884,2017-01-01,30,40,18,
2608,2014-01-01,26,12,17,
12606,2017-01-01,29,24,63,
15223,2016-01-01,24,66,160,
2967,2016-01-01,28,78,183,
6876,2018-01-01,32,90,358,
12950,2017-01-01,24,19,38,
2234,2015-01-01,33,111,335,
15161,2018-01-01,27,103,335,
11003,2015-01-01,28,153,604,
14567,2018-01-01,23,40,154,
14320,2016-01-01,24,31,66,
7799,2015-01-01,29,88,276,
4298,2015-01-01,29,75,282,
14503,2018-01-01,24,73,261,
2829,2016-01-01,29,33,81,
16434,2018-01-01,23,20,59,
3057,2015-01-01,33,133,469,
9911,2015-01-01,28,129,460,
11167,2016-01-01,27,28,56,
5887,2017-01-01,33,126,302,
2136,2016-01-01,28,48,183,
5409,2018-01-01,31,92,252,
4969,2017-01-01,31,117,401,
14158,2016-01-01,25,54,127,
10951,2015-01-01,25,49,87,
14221,2015-01-01,23,101,404,
8979,2017-01-01,30,27,71,
2714,2014-01-01,33,146,547,
9571,2017-01-01,33,77,117,
1857,2015-01-01,32,158,666,
2495,2014-01-01,27,122,445,
9256,2016-01-01,28,12,46,
15983,2017-01-01,22,39,142,
9929,2014-01-01,27,52,117,
11255,2016-01-01,26,107,200,
5000,2016-01-01,31,137,532,
2090,2014-01-01,33,131,521,
4719,2015-01-01,31,22,61,
11624,2017-01-01,28,51,177,
12858,2018-01-01,27,75,180,
9776,2017-01-01,30,90,373,
2234,2016-01-01,34,131,333,
10953,2016-01-01,27,122,240,
14932,2017-01-01,25,15,26,
12723,2016-01-01,26,56,151,
3256,2014-01-01,27,110,417,
6387,2016-01-01,33,113,413,
11400,2016-01-01,23,72,168,
10243,2014-01-01,22,47,116,
14158,2018-01-01,27,28,105,
19198,2016-01-01,32,36,137,
18721,2016-01-01,25,45,107,
1965,2015-01-01,28,28,108,
9874,2014-01-01,25,149,538,
